metric,mode,fold,model,n_train,n_test,zero_change_frac,y_std,skill_vs_zero,r2,mae,median_ae,spearman,direction_acc,majority_direction,decile_top_mean,decile_bottom_mean,decile_spread,decile_spread_median
net_assets_liabilities,time_holdout,0,B2_group_mean,58866,8135,0.06183159188690842,5.233593617976275,0.0013740687762103798,0.0012250783158821443,2.176642747870337,0.38707160327033113,0.04517411185826595,0.5192610062893082,0.5340670859538784,0.36385538208684587,-0.32098573518080803,0.6848411172676538,0.033272361702048905
net_assets_liabilities,time_holdout,0,B3_gbm,58866,8135,0.06183159188690842,5.233593617976275,0.1238478217542448,0.12371710382246193,2.6841428170917556,1.1855920003836373,0.04315112936886878,0.45073375262054505,0.5340670859538784,4.589737047183358,-2.234860373545717,6.824597420729075,-0.03212636049098805
cash,group_cv,0,B0_zero,25402,6351,0.03999370177924736,1.6189906938894754,0.0,-9.63130818187885e-06,0.9413368436284126,0.4853635162495742,,0.0,0.5053304904051172,,,,
cash,group_cv,0,B1_train_mean,25402,6351,0.03999370177924736,1.6189906938894754,-1.986974799650376e-05,-2.9501247549967857e-05,0.941541390756789,0.4845306514068406,,0.4946695095948827,0.5053304904051172,,,,
cash,group_cv,0,B2_group_mean,25402,6351,0.03999370177924736,1.6189906938894754,-0.0018314988852219383,-0.0018411478331339381,0.9457593080310134,0.4850371195252971,0.024373526182141645,0.5109070034443168,0.5053304904051172,0.22380572515440614,-0.04828764128870182,0.27209336644310794,0.0822403859670757
cash,group_cv,0,B3_gbm,25402,6351,0.03999370177924736,1.6189906938894754,0.1496401544936865,0.14963196441594895,0.962821463522106,0.5906588295760944,0.23017751358689534,0.5632278169591602,0.5053304904051172,1.4852007720343454,-0.5299715899888897,2.015172362023235,0.7372378584126337
cash,group_cv,1,B0_zero,25402,6351,0.03920642418516769,1.6465243169069137,0.0,-1.0310041786976143e-06,0.9673647714589967,0.4917688161413078,,0.0,0.5026220911176663,,,,
cash,group_cv,1,B1_train_mean,25402,6351,0.03920642418516769,1.6465243169069137,9.649823394797252e-07,-6.60208443470367e-08,0.9674620169918831,0.4928426542146681,,0.4973779088823337,0.5026220911176663,,,,
cash,group_cv,1,B2_group_mean,25402,6351,0.03920642418516769,1.6465243169069137,6.28619685479892e-05,6.183102918022598e-05,0.9711994830928257,0.4938514087055659,0.015295028569325603,0.5063913470993117,0.5026220911176663,0.14113816751237224,-0.07351832340592775,0.21465649091829997,0.0864015878608839
cash,group_cv,1,B3_gbm,25402,6351,0.03920642418516769,1.6465243169069137,0.15675819117056933,0.15675732178474078,0.9814772513732892,0.5958579523721881,0.23465902445037282,0.5676827269747624,0.5026220911176663,1.5828149826209532,-0.4911682248266127,2.073983207447566,0.6822218761032546
