CompanyNumber,final_news_score,sentiment_direction
6384404,,negative
11374623,,neutral
7887509,,neutral
11403994,,neutral
NI617347,,neutral
13990569,,neutral
14113702,,neutral
13444362,,neutral
9455166,,neutral
12384453,,neutral
2886923,,neutral
6112087,,neutral
3597647,,neutral
13882257,,neutral
8625477,13.901212441056432,negative
SC657011,,neutral
3518567,,neutral
14112587,,neutral
11473971,,neutral
15616533,,neutral
14609891,,neutral
7460190,,neutral
12277886,,neutral
NI699504,,neutral
13187094,,neutral
15512232,,neutral
11556602,,neutral
14643921,,neutral
12924789,,neutral
9499946,,neutral
11094910,,neutral
2605560,,neutral
14095306,,neutral
13914159,,positive
13482883,,neutral
7056404,,neutral
7273855,,neutral
7279932,,neutral
14179353,,neutral
3604927,,neutral
15676903,,neutral
8843219,,neutral
8146429,,neutral
13551971,,neutral
15263818,,neutral
12046790,,neutral
10566057,,neutral
SC784338,,neutral
6519285,,neutral
12319373,,neutral
11828632,,neutral
6901925,,neutral
7501732,,neutral
11891969,,neutral
1278669,,neutral
12091338,,neutral
4949254,,neutral
5637775,16.17371592615943,positive
11249453,,neutral
9991334,,neutral
15541192,,neutral
8283035,,neutral
7672970,,neutral
13108921,,neutral
13974047,,neutral
14548448,,neutral
9496469,,neutral
SC723766,,neutral
15789568,,neutral
4007260,,neutral
7523744,,neutral
9693630,,neutral
SC163986,,neutral
10962320,,neutral
15022477,,neutral
10562007,,neutral
5742505,,neutral
7586734,,neutral
1786771,,neutral
3173257,,neutral
10500454,,neutral
5810884,,neutral
6209445,,neutral
12132612,,neutral
1554203,,neutral
15270023,,neutral
7179682,,neutral
11489255,,neutral
4768596,,neutral
8053176,,neutral
8348794,,neutral
15596642,,neutral
6262714,,neutral
10350961,29.149817216229472,positive
13550875,,neutral
13491168,,neutral
10831920,,neutral
10211825,,neutral
15692306,,neutral
8471834,,neutral
16002936,,neutral
13188826,,neutral
11890686,,neutral
11773270,,neutral
15491165,,neutral
7212400,,neutral
15698863,15.109164241521125,neutral
4290086,,neutral
8944115,,neutral
11682357,,neutral
5900950,,neutral
SC405851,,neutral
12525096,,neutral
13340314,,neutral
13530039,,neutral
984509,,neutral
12188107,,neutral
13801344,,neutral
14189836,,neutral
14049164,,neutral
14504355,,neutral
15474935,,neutral
4836691,,neutral
8865103,,neutral
15302222,,neutral
11815336,16.240395795640374,positive
8201807,,neutral
15165804,,neutral
NI654332,,neutral
2665296,,neutral
12008438,,neutral
15258792,,neutral
13454658,,neutral
9514757,,neutral
6013086,,neutral
8605706,,neutral
14688279,,neutral
13119931,,neutral
15714813,,neutral
15618649,,neutral
6691776,,neutral
8530909,,neutral
8620373,,neutral
SC658435,,neutral
15701629,,neutral
14834988,,neutral
4063296,,neutral
4975732,,neutral
11164340,,neutral
14780205,,neutral
13783300,,neutral
11299394,,neutral
11660343,,neutral
9837816,,neutral
5515748,,neutral
13794759,,neutral
11205277,,neutral
5351246,,neutral
14230260,,neutral
15903874,,neutral
14355959,,neutral
6760981,,neutral
12532038,,neutral
15844422,62.403986339023916,positive
2157574,,neutral
4655891,,neutral
13998723,,neutral
9538709,,neutral
14866635,,neutral
8807890,14.98044792433525,positive
11930189,,neutral
8703143,,neutral
15870327,,neutral
528767,,neutral
13894056,,neutral
8120286,,neutral
5289932,,neutral
15353777,,neutral
SC162059,,neutral
5664848,,neutral
SC347176,,neutral
10687639,,neutral
10700615,,neutral
11889972,,neutral
10227118,,neutral
4680468,,neutral
5222807,,neutral
2035418,,neutral
3001739,,neutral
14451838,,neutral
14280601,,neutral
11684013,,neutral
15315047,,neutral
7003576,,neutral
8215380,,neutral
11065639,,neutral
13675071,,neutral
13323362,,neutral
8329094,,neutral
10145272,15.180718583985483,positive
4209706,,neutral
13503935,,neutral
13350347,,neutral
12790671,,neutral
14812310,,neutral
9935396,,neutral
3484568,,neutral
15779664,,neutral
5247470,,neutral
14448347,,neutral
12031773,,neutral
14112313,,neutral
15258178,,neutral
6936571,,neutral
14633741,,neutral
12523629,,neutral
4288672,,neutral
11759034,,neutral
15856407,,neutral
3568860,,neutral
11318408,,neutral
11311026,,neutral
7141210,,neutral
12707274,,neutral
9557401,,neutral
15880097,,neutral
R0000121,16.466042982895623,negative
14585981,,neutral
12989302,,neutral
9569538,,neutral
9873810,,neutral
13593041,,neutral
8619695,,neutral
7802934,,neutral
7918444,17.543477599074645,positive
11143120,,neutral
SC820685,,neutral
15900248,,neutral
SC540502,,neutral
SC661141,,neutral
5715227,20.943099528636193,positive
2047466,,neutral
8873720,,neutral
10315152,,neutral
4631100,,neutral
4478124,,neutral
12741458,69.57058410550403,positive
14817393,,neutral
12412191,,neutral
4591123,,neutral
14908032,,neutral
13906788,,neutral
4898616,,neutral
15435097,,neutral
NI602736,,neutral
5702521,,neutral
11466410,,positive
8609475,,neutral
10828919,,neutral
4591236,,neutral
6455875,,neutral
13491305,,neutral
9561770,,neutral
4108592,,neutral
10043884,,neutral
SC086189,,neutral
14172394,,neutral
15753744,,neutral
14002970,,neutral
9757472,,neutral
12369669,,neutral
5516754,,neutral
14866796,,neutral
315993,12.722705545676755,neutral
10950568,,neutral
11270381,,neutral
14646252,,positive
NI613947,,neutral
14913570,14.255133713419783,positive
10565906,,neutral
NI665874,,neutral
8788607,63.34438426923777,positive
14449538,,neutral
13920648,,neutral
11721855,,neutral
13968805,,neutral
SC753517,,neutral
10444425,,neutral
12068716,,neutral
12424780,,neutral
5888065,,neutral
12464059,,neutral
13198105,,neutral
10136771,,neutral
9213441,18.498320816767098,negative
9376963,,neutral
14237081,,neutral
8796786,,neutral
11508852,,neutral
14979125,,neutral
4592914,,neutral
3626983,,neutral
15997448,,neutral
NI037879,,neutral
10265212,,neutral
12849833,,neutral
15931450,,neutral
11482026,,neutral
11623465,,neutral
5495793,,neutral
10726031,,neutral
11210657,,neutral
15052572,,neutral
13333750,,neutral
12958431,,neutral
6890620,,neutral
9545977,,neutral
11785780,,neutral
11560496,,neutral
13625220,,neutral
15598017,,neutral
14756356,,neutral
7421618,,neutral
13555590,,neutral
15667692,,neutral
7029614,,neutral
SC415269,,neutral
9491653,,neutral
14494472,,neutral
14880315,,neutral
11055430,,neutral
10229243,,neutral
8834093,,neutral
5451360,,neutral
14489242,,neutral
14078125,,neutral
4553551,,neutral
10069191,,neutral
12085804,,neutral
12377781,,neutral
965098,,neutral
13050862,,neutral
12082718,,neutral
8745372,,negative
13892637,,neutral
7038764,,neutral
14624965,,neutral
14575994,,neutral
10897254,,neutral
SC742062,,neutral
2448815,,neutral
6654717,,neutral
5455259,,neutral
8049710,66.00886563964616,positive
15018038,,neutral
5177837,,neutral
14642803,,neutral
14795903,,neutral
11890906,,neutral
12977881,,neutral
15658856,,neutral
5521709,,neutral
NI714383,,neutral
3555884,,neutral
SC243586,,neutral
6113839,,neutral
14040441,,neutral
14225471,,neutral
11656374,,neutral
12796996,,neutral
8391762,,neutral
7947044,,neutral
14426865,,neutral
NI657430,,neutral
NI683903,,neutral
10574366,,neutral
15086104,,neutral
12837717,,neutral
6076303,,neutral
SC782168,,neutral
12093510,,neutral
6202677,,neutral
7539889,,neutral
14085299,,neutral
15218326,,neutral
11736444,,neutral
3615441,,neutral
14499285,,neutral
15826153,,neutral
8723888,,neutral
11477364,,neutral
13347761,,neutral
12491376,,neutral
4144496,,neutral
14108648,,neutral
8305333,,neutral
13754226,,neutral
11007485,,neutral
12394753,,neutral
15392758,,neutral
6931721,,neutral
SC437014,,neutral
10722480,,neutral
839354,15.32766352280448,neutral
7504174,,neutral
7541692,,neutral
15751526,,neutral
13136998,,neutral
15962734,,neutral
15074033,,neutral
5043668,,neutral
5530196,,neutral
7751469,,neutral
10783368,,neutral
15894383,,neutral
14535636,,neutral
14159473,,neutral
1576493,,neutral
15428704,,neutral
11392731,,neutral
10426507,,neutral
5941066,,neutral
4275554,,neutral
9971599,,neutral
4114535,,neutral
SC392037,,neutral
13458613,,neutral
9794929,,neutral
4072259,,neutral
SC247668,,neutral
7604111,,neutral
8712926,,neutral
SC334849,,neutral
8419784,,neutral
8409156,,neutral
1941448,,neutral
15504604,,neutral
4675085,,neutral
8417598,,neutral
6955085,,neutral
11985258,,neutral
13443144,,neutral
10878263,,neutral
9918314,,neutral
12088655,,neutral
11429515,,neutral
3538194,,neutral
10826023,,neutral
5267779,,neutral
7990536,,neutral
9397285,,neutral
11316595,,neutral
NI653630,12.983157013742893,negative
11581149,,neutral
14369366,,neutral
13426541,,neutral
13393178,,neutral
4498005,,negative
6762548,,neutral
SC653320,,neutral
8521257,,neutral
14973490,,neutral
7926139,,neutral
12936399,,neutral
9944267,,neutral
13880861,,neutral
14726459,,neutral
2659815,,neutral
16016587,,neutral
9908846,,neutral
11479931,,neutral
14342764,,neutral
13273651,,neutral
217683,,positive
7505778,,neutral
13836254,,neutral
13771372,,neutral
11034078,,neutral
3424008,,neutral
14896909,33.26903316614511,positive
7585399,,neutral
15375800,,neutral
9128152,,neutral
12889715,,neutral
9217344,,neutral
7635024,,neutral
15051087,,neutral
8132544,13.871107365210966,negative
11385905,,neutral
7461229,,neutral
11590195,,neutral
SC415090,,neutral
12309311,,neutral
8518369,,neutral
15012297,,neutral
8502805,,neutral
9365517,,neutral
3892677,,neutral
13406307,,neutral
8818291,,neutral
7337312,,neutral
3153068,,neutral
8557701,,neutral
NI612429,,neutral
13918277,,neutral
12376727,,neutral
11484123,,neutral
13233856,,neutral
4006371,,neutral
14788359,,neutral
11787337,,neutral
15868474,,neutral
3806007,,neutral
10180261,,neutral
6942486,,neutral
12254220,,neutral
15023011,,neutral
SC513177,,neutral
SC771937,18.314165146708053,positive
12494852,,neutral
SC659242,,neutral
3650355,,neutral
5750872,14.426440837379129,positive
14516243,,neutral
15389343,,neutral
7381762,,neutral
13362328,,neutral
12807414,,neutral
8121955,,neutral
3324376,,neutral
SC753219,,neutral
15234284,,neutral
1484839,,neutral
7770630,,neutral
3645669,,neutral
10654797,,neutral
681011,,neutral
7498644,,neutral
5550804,,neutral
1657925,16.427042716611112,positive
16044830,,neutral
4099207,,neutral
14765822,,neutral
6617709,,neutral
15545479,,neutral
10483753,,neutral
13458614,,neutral
11812375,,neutral
6864215,,neutral
13061208,,neutral
8773666,24.23191653304166,negative
10714830,,neutral
SC686173,,neutral
3127109,,neutral
13969136,,neutral
13498747,,neutral
8039928,,neutral
3537700,,neutral
11068004,,neutral
7968097,,neutral
4509322,,neutral
8429038,,neutral
5210535,,neutral
12154556,,neutral
9868457,,neutral
5280147,14.552053507045027,positive
14098205,,neutral
8511220,,neutral
13542030,,neutral
10429731,,neutral
13628086,,neutral
11925609,,neutral
12798580,,neutral
11582967,,neutral
11943483,,neutral
8043244,,neutral
14405522,,neutral
14350399,,neutral
9655133,12.865383476606167,neutral
14812825,,neutral
12814407,,neutral
10233770,,neutral
6786477,,neutral
4967333,,neutral
6282341,,neutral
1355060,,neutral
5399565,,neutral
12420134,,neutral
15108276,,neutral
8247112,,neutral
12349685,,neutral
3021092,,neutral
11577558,,neutral
SC042470,,neutral
6597409,,neutral
5983364,,neutral
SC236384,,neutral
11700547,,neutral
15730456,,neutral
8046288,,neutral
14982660,,neutral
6074548,,neutral
SC769833,,neutral
7855792,,neutral
9557185,,neutral
6554345,54.40854990489545,negative
7666858,,neutral
7999438,,neutral
9466320,13.891053005211834,negative
8974672,,neutral
9178201,,neutral
9759477,,neutral
NI055938,,neutral
6146436,,neutral
7635984,,neutral
11507813,,neutral
13874092,,neutral
15796805,,neutral
14778721,,neutral
12523182,,neutral
4111067,,neutral
12451137,,neutral
14792706,,neutral
8272157,,neutral
SC794116,,neutral
11992716,,neutral
12063621,,neutral
1898401,,neutral
11045944,,neutral
15695889,,neutral
15778982,,neutral
11856026,,neutral
5561413,,neutral
11927199,,neutral
10987391,,neutral
14760359,,neutral
14269352,,neutral
7921486,,neutral
12104421,,neutral
15584174,,neutral
9406662,,neutral
9821092,,neutral
7382694,,neutral
9830296,,neutral
10040092,13.4783509880019,negative
15609079,,neutral
8332557,,neutral
12197556,,neutral
12343609,,neutral
15885242,,neutral
2167338,,neutral
15194960,,neutral
8976302,,neutral
8013042,,neutral
13220214,,neutral
13146146,,neutral
13987942,,neutral
13847219,,neutral
7730565,,neutral
15068621,,neutral
12505161,,neutral
SC777546,,neutral
NI710023,,neutral
10568883,,neutral
11854498,,neutral
15465559,,neutral
14407315,,neutral
15740909,16.879558514887762,positive
13632340,,neutral
12306969,,neutral
8098693,,neutral
NI698760,,neutral
10710531,,neutral
11904448,,neutral
5770610,,neutral
11123056,,neutral
7438640,,neutral
NI680447,,neutral
1359229,,neutral
15700212,,neutral
5584478,17.14963622994493,positive
14504403,,neutral
12041678,,neutral
14840426,,neutral
9160708,,neutral
7153956,,neutral
1254306,,neutral
9139552,,neutral
8733126,,neutral
15848334,,neutral
12093791,,neutral
14518170,,neutral
5076245,,neutral
15792143,,neutral
321484,,neutral
13722266,12.841832478588932,neutral
9577765,,neutral
12491790,,neutral
7417940,,neutral
7481984,,neutral
14984482,,neutral
8941635,,neutral
4260270,,neutral
13675082,,neutral
11109644,,neutral
7776325,,neutral
9365461,,neutral
1552843,,neutral
14227291,,neutral
9490413,,neutral
6276579,,neutral
11848482,,neutral
8009687,,neutral
15674032,,neutral
7396730,,neutral
13655358,,neutral
SC359137,19.14673782886877,negative
10815853,,neutral
10258629,,neutral
SC748327,,neutral
4660959,,neutral
14393501,,neutral
12147428,,neutral
12148381,,neutral
14098655,,neutral
5059066,,neutral
8130044,,neutral
8515780,,neutral
10550289,,neutral
SC617377,,neutral
10664288,,neutral
SC777531,,neutral
14481393,,neutral
9627617,,neutral
12510494,,neutral
10800893,,neutral
15938139,,neutral
11526438,,neutral
12698498,,neutral
8754536,,neutral
10583973,,neutral
12838517,,neutral
4210616,,neutral
11467049,,neutral
11158973,,neutral
11202369,,neutral
15056273,,neutral
9385527,,neutral
15531443,,neutral
12415842,,neutral
14405099,,neutral
12784781,,neutral
6560863,,neutral
7335575,,neutral
9729196,,neutral
4270730,,neutral
14963822,,neutral
13990310,,neutral
15663746,,neutral
14521843,,neutral
13931371,,neutral
12738112,,neutral
8965503,,neutral
7348058,,neutral
6916498,,neutral
3456326,14.584062586142679,negative
12218080,,neutral
11752189,,neutral
9667471,,neutral
12924179,,neutral
13984560,,neutral
8331342,,neutral
15043119,,neutral
6361840,,neutral
15588575,,neutral
SC113676,,neutral
9440021,,neutral
SC776624,,neutral
10151543,,neutral
14631004,,neutral
9572981,,neutral
15319030,,neutral
481111,,neutral
15198920,,neutral
9329818,,neutral
9954580,,neutral
15821961,,neutral
5905204,,neutral
15320132,,negative
14097915,,neutral
6964482,,neutral
11303595,19.310874384064604,positive
10751127,,neutral
SC817868,,neutral
12211243,,neutral
11648727,,neutral
13996649,,neutral
9094139,,neutral
4143278,,neutral
9568029,,neutral
7538504,,neutral
8135168,,neutral
SC529807,,neutral
15908382,,neutral
3309337,,neutral
9990286,,neutral
3449900,,neutral
2903675,16.239587207114578,negative
14546422,,neutral
13339347,,neutral
10083648,,neutral
12492825,,neutral
12836387,,neutral
2833782,,neutral
9660021,51.893332809614634,neutral
5491097,,neutral
NI684910,,neutral
13379493,,neutral
9765319,,neutral
12751939,,neutral
10067469,,neutral
5496052,,neutral
12208557,,neutral
1316791,,neutral
4893612,,neutral
11744681,,neutral
SC194077,,neutral
11992984,,neutral
6973874,,neutral
16144226,,neutral
5589206,,neutral
16022492,,neutral
15855357,,neutral
15707962,,neutral
3723979,,neutral
8392532,,neutral
11795456,,neutral
15435888,,neutral
15810876,,neutral
12017899,,neutral
11816703,,neutral
11101243,,neutral
14065498,,neutral
12617282,,neutral
12312751,,neutral
7905074,,neutral
14942665,,neutral
687966,,neutral
2912213,,neutral
11596815,15.256590816213851,positive
13141380,,neutral
9883604,,neutral
14741572,,neutral
6795987,,neutral
13904161,,neutral
SC593306,,neutral
2323844,,neutral
SC644713,,neutral
4833790,,neutral
14268109,,neutral
6067557,,neutral
13585084,,neutral
9585146,17.295883854742527,positive
3777023,,neutral
3982617,,neutral
12972942,,neutral
8399555,,neutral
5746389,,neutral
13752384,,neutral
11752169,,neutral
14854486,,neutral
8515682,,neutral
15830411,,neutral
12515437,,neutral
14269073,,neutral
7631297,,neutral
13446873,,neutral
4228213,,neutral
2966414,,neutral
3025994,,neutral
15535520,,neutral
9081435,,neutral
10065228,,neutral
1487430,,neutral
7708655,,neutral
8374404,,neutral
1029724,,neutral
11477054,,neutral
803940,,neutral
11701637,,neutral
12531448,,neutral
12478360,,neutral
2618166,,neutral
3956167,,neutral
13092117,,neutral
9237707,,neutral
11069997,,neutral
10342957,,neutral
8008486,,neutral
12779637,,positive
12564412,,neutral
15796889,,neutral
12478025,,neutral
15749110,,neutral
7181647,,neutral
12951898,,neutral
12805820,,neutral
11474211,,neutral
11664948,,neutral
11731993,,neutral
11837140,,neutral
7509375,13.025455666376796,positive
15597616,,neutral
14657431,,neutral
5834371,,neutral
4125844,,neutral
12304347,,neutral
NI036838,48.3851517409154,positive
6723616,,neutral
11834678,,neutral
10058998,,neutral
10113484,,neutral
58373,,neutral
9346691,,positive
7075680,,neutral
12525234,,neutral
8217477,,neutral
15159132,,neutral
13766655,,neutral
1445129,,neutral
SC476072,,neutral
12725759,,neutral
13724244,,neutral
13099283,31.22876834296349,positive
11982892,,neutral
8429896,,neutral
SC389244,,neutral
15876413,,neutral
6638018,,neutral
5296238,,neutral
12887393,,neutral
4725201,,neutral
13383063,,neutral
12322087,,neutral
11586186,,neutral
11871866,19.5601304393445,positive
4787151,,neutral
12592161,,neutral
10916018,,neutral
8198329,,neutral
8288549,,neutral
14338672,,neutral
7695503,,neutral
8495890,,neutral
9015731,,neutral
12900000,,neutral
16596417,,neutral
11953593,,neutral
NI610991,,neutral
11714205,,neutral
14585613,,neutral
13228954,,neutral
12847592,,neutral
13394576,,neutral
14265193,,neutral
10797524,,neutral
6817492,,neutral
11168696,,neutral
15218142,,neutral
11562617,,neutral
13350777,,neutral
13577286,,neutral
16351852,,neutral
7915334,,neutral
8897531,,neutral
14552892,58.90652526267257,positive
12324591,,neutral
5817790,,neutral
8032786,,neutral
5054421,,neutral
8497760,,neutral
10580114,,neutral
12730254,,neutral
15647504,,neutral
818927,,neutral
13401329,,neutral
12034574,,neutral
15416010,,neutral
15648661,,neutral
10024436,,neutral
11975258,,neutral
7739076,,neutral
13763490,,neutral
11346097,,neutral
11977943,,neutral
14967217,,positive
13237700,,neutral
8356425,,neutral
12190614,,neutral
12719327,,neutral
13583450,,neutral
11894022,,neutral
7884743,,neutral
9089189,,neutral
14913628,,neutral
10957897,,neutral
12752482,,neutral
9594943,,neutral
9680228,,negative
3916814,,neutral
8940961,,neutral
13904686,,neutral
12077299,,neutral
7138095,,neutral
11617035,,neutral
14406386,,neutral
13768129,,neutral
12497103,18.365711334182155,negative
10763925,,neutral
600378,,neutral
11097741,,neutral
2911568,,neutral
12497257,,neutral
11480876,,neutral
NI613873,,neutral
3740518,,neutral
4325135,,neutral
3672291,,neutral
13850603,,neutral
6957464,,neutral
14751826,,neutral
13598261,,neutral
3745935,,neutral
8708277,,neutral
6517718,,neutral
13457210,,neutral
15681734,,neutral
10760483,,neutral
7658475,,neutral
12266233,,neutral
8558075,,neutral
11675928,,neutral
12552433,,positive
14645124,,neutral
13860440,,neutral
9887517,,neutral
5372312,,neutral
6368645,,neutral
10886466,,neutral
15726642,,neutral
12411059,13.234808995681208,positive
354146,,neutral
12617530,,neutral
15969804,,neutral
NI601461,,neutral
8035231,,neutral
11648830,,neutral
9703559,,neutral
1721675,,neutral
10788554,,neutral
8693259,13.888867219938627,positive
12071773,,neutral
14969912,,neutral
7728869,,neutral
15368554,,neutral
13968840,,neutral
6584660,,neutral
7579763,,neutral
8988410,,neutral
16068572,,neutral
11340964,,neutral
11675126,,neutral
15519498,,neutral
6291275,,neutral
3152094,,neutral
11768018,,neutral
1331374,,neutral
15923557,,neutral
4216044,,neutral
11982289,,neutral
9763878,,neutral
3220302,,neutral
4698459,,neutral
13631661,,neutral
3037936,51.23970552704542,positive
4490196,,neutral
14818948,,neutral
4598757,,neutral
12354125,,neutral
4130015,,neutral
9630931,,neutral
6552938,,neutral
13886873,,neutral
7594024,,neutral
14836299,,neutral
15058647,,neutral
12077393,,neutral
11083477,,neutral
7237413,,neutral
622805,,neutral
8587481,,neutral
10176194,,neutral
7957747,,neutral
6518848,,neutral
10689068,,neutral
2532337,,neutral
SC594676,,neutral
12370263,,neutral
13326471,,neutral
3882102,,neutral
11219383,,neutral
12304719,,neutral
16060079,,neutral
15150687,,neutral
11523668,,neutral
12973105,,neutral
10557649,,neutral
NI051957,,neutral
14528855,,neutral
11106894,,neutral
6216202,,neutral
14541739,,neutral
14582499,,neutral
12541523,,neutral
15083924,,neutral
4368681,,positive
13178566,,neutral
13384015,,neutral
13559730,,neutral
7917213,,neutral
4752045,,neutral
8880628,,neutral
6852262,,neutral
4958077,,neutral
12093650,,neutral
15872677,,neutral
10860247,,neutral
9145091,,neutral
1545499,,neutral
13810558,,neutral
15100148,,neutral
15563289,,neutral
6488655,,neutral
15066049,,neutral
11630600,,neutral
10353628,,neutral
9690848,,neutral
8763337,,neutral
9044157,13.96065140123613,positive
13073512,,neutral
8285306,,neutral
10561685,,neutral
4810995,,neutral
3172736,,neutral
5590707,,neutral
5307337,,neutral
3327428,,neutral
10585385,,neutral
SC228409,,neutral
4415922,,neutral
14371652,,neutral
12710769,,neutral
SC811889,,neutral
15712670,,neutral
8631486,,neutral
12987632,,neutral
7593013,,neutral
14623279,,neutral
8848086,,neutral
15631662,,neutral
8769342,,neutral
SC612091,,neutral
4025801,,neutral
15874162,,neutral
13783410,,neutral
15452468,,neutral
10520461,,neutral
11707524,,neutral
12825573,,neutral
9752349,,neutral
NI654583,,neutral
7276471,,neutral
5537908,,neutral
11735771,,neutral
12267771,,neutral
13880609,,neutral
12395975,,neutral
7407835,,neutral
NI636984,,neutral
14321853,,neutral
12679208,,neutral
SC208726,,neutral
10737729,,neutral
7567002,,neutral
10257048,,neutral
6142546,,neutral
14229234,,neutral
13292425,,neutral
10829526,,neutral
5263806,,neutral
11064615,,neutral
16030705,,neutral
10712404,,neutral
13216451,,neutral
14172860,,neutral
12228959,,neutral
8516518,,neutral
5755862,,neutral
1813159,,positive
9876991,,neutral
12722974,,neutral
10306401,,neutral
11423834,,neutral
13781226,,neutral
5467627,,neutral
15388906,,neutral
SC722230,,neutral
1371471,,neutral
15887047,,neutral
15386446,,neutral
15491078,,neutral
11941276,,neutral
10821384,19.34813522036806,positive
13850814,,neutral
SC521891,,neutral
14058001,,neutral
NI656298,,neutral
15831319,,neutral
6898871,,neutral
3081550,,neutral
12916813,,neutral
15019075,,neutral
14250643,,neutral
14261979,,neutral
12517044,,neutral
13420654,,neutral
14002053,,neutral
NI627799,,neutral
11025273,,neutral
13768186,,neutral
2316168,,neutral
SC727278,,neutral
13659584,,neutral
15757922,,neutral
16085869,,neutral
15722218,11.965050454616538,neutral
13127542,,neutral
11614388,,neutral
9250916,,neutral
15881917,,neutral
10100968,,neutral
4154734,,neutral
14234197,,neutral
6815468,,neutral
11083028,,neutral
15117898,,neutral
NI612729,,neutral
1551318,,neutral
3704525,,neutral
2614951,,neutral
8213717,,neutral
4729349,,neutral
10709128,,neutral
12050618,,neutral
7550560,,neutral
8317245,,neutral
11848063,,neutral
14877806,,neutral
11227769,,neutral
11671924,,neutral
3834832,,neutral
1181895,,neutral
10243845,,positive
9065416,,neutral
7949403,,neutral
498945,,neutral
5480714,,neutral
10764086,,neutral
5668742,,neutral
SC760209,,neutral
9964018,,neutral
13087697,,neutral
11030854,,neutral
11783539,,neutral
13162716,,neutral
12035901,,neutral
15442603,,neutral
13562110,,neutral
15237596,22.611427009556518,neutral
13470935,,neutral
6663022,,neutral
14201306,,neutral
4530637,,neutral
SC710164,,neutral
8782234,,neutral
8991475,,neutral
5636197,,neutral
12847413,,neutral
1692477,,neutral
13152606,,neutral
8837298,,neutral
15150679,,neutral
10888601,,neutral
12734935,,neutral
1121023,,neutral
15405373,,neutral
6715444,,neutral
13481971,,neutral
13606021,,neutral
10665682,,neutral
11451764,,neutral
13414450,,neutral
15037834,,neutral
6616932,,neutral
8892770,,neutral
6256996,,neutral
14223024,,neutral
13947266,,neutral
8736918,,neutral
13026971,,neutral
15411284,,neutral
8686441,,neutral
12735413,,neutral
10232813,,neutral
5190185,,neutral
8033934,,neutral
1952605,16.49231668351156,positive
9459359,,neutral
14209543,,neutral
11315810,,neutral
14076722,,neutral
14941552,,neutral
10902186,,neutral
SC344030,,neutral
5562156,47.854305181460425,neutral
14466864,,neutral
12614376,,neutral
2438351,,neutral
9423061,,neutral
13297278,,neutral
7492912,,neutral
SC062879,,neutral
SC724658,,neutral
8717696,,neutral
13972111,,neutral
6668727,,neutral
7300839,,neutral
12070190,,neutral
15698758,,neutral
13604969,,neutral
9615703,,neutral
14076555,,neutral
11400119,,neutral
2081369,17.79819428485976,positive
8904561,,neutral
15938331,,neutral
2807631,,neutral
8334705,,neutral
783226,,neutral
4289755,,neutral
12857441,,neutral
6128597,,positive
8319360,,neutral
SC654189,13.64632875774654,neutral
14475479,,neutral
11181571,,neutral
6896767,,neutral
15630703,,neutral
13923444,,neutral
NI049710,,neutral
9544382,,neutral
12444251,,neutral
11033239,,neutral
10064441,,neutral
7950221,,neutral
10184447,,neutral
9115544,,neutral
12379694,,neutral
6025382,,neutral
15786351,,neutral
NI694733,,neutral
4304854,,neutral
6405459,,neutral
4380308,,neutral
12178112,,neutral
13502361,,neutral
15371613,,neutral
14399629,,neutral
10422428,,neutral
11078075,24.93141872747299,positive
6447697,,neutral
14199155,,neutral
9919265,,neutral
5487536,,neutral
14442971,,neutral
9608797,,neutral
10669159,,neutral
10489831,,neutral
13399072,,neutral
7654046,,neutral
13588220,,neutral
11065007,,neutral
SC286505,,neutral
10147762,,neutral
10766338,,neutral
4449483,,neutral
NI684680,,neutral
5964649,16.522618054592336,positive
601561,17.791270824915646,positive
6614673,,neutral
14008085,,neutral
5546219,,neutral
14445284,,neutral
16107608,,neutral
SC744294,,neutral
2296467,,neutral
4731433,,neutral
SC167929,,neutral
12753767,,neutral
5763243,,neutral
12982727,,neutral
12143235,,neutral
13588890,15.08601547042936,positive
14799451,,neutral
15254003,,neutral
12159689,,neutral
4484269,,neutral
2948299,,neutral
7600545,,neutral
13048046,,neutral
11489632,,neutral
10083896,,neutral
5299161,,neutral
15123775,,neutral
12625140,,neutral
824382,,neutral
14488457,,neutral
15665698,,positive
8965299,,neutral
15471973,,neutral
382763,,neutral
711851,,neutral
7575287,,neutral
14117414,,neutral
15393882,,neutral
12028219,,neutral
15717619,,neutral
9402356,,neutral
13074650,,neutral
14994034,,neutral
1109855,,neutral
12082541,,neutral
5808937,,neutral
7737376,,neutral
10510463,,neutral
15736156,,neutral
13873577,,neutral
11093840,,neutral
9817850,,neutral
6320208,,neutral
9138394,,neutral
6261400,,neutral
7979616,,neutral
8963941,,neutral
11357527,,neutral
16394159,,neutral
5115794,,neutral
12046583,,neutral
15158632,,neutral
13440387,,neutral
15425444,,neutral
6797266,,neutral
14904899,,neutral
10050491,,neutral
3370991,,neutral
13346482,,neutral
13838232,,neutral
14801762,,neutral
9746450,,neutral
7024609,,neutral
5743780,,neutral
9592853,,neutral
4459816,,neutral
2490708,30.186719993386436,positive
9401308,,neutral
14310075,,neutral
13578534,,neutral
14093132,,neutral
NI713084,,neutral
14713350,,neutral
15216515,,neutral
14789113,,neutral
11663163,,neutral
SC602453,,neutral
4132064,,neutral
15313073,,neutral
8034422,,neutral
14537951,,neutral
12029846,,neutral
10452883,,neutral
4157777,,neutral
15194639,,neutral
15903502,,neutral
10392110,,neutral
